"","X","cohort","task_version","sequence","SOT_trial","SOT_jitter","SOT_cueOn","SOT_cueOff","SOT_predOn","SOT_predResp","SOT_stimOn","SOT_stimOff","SOT_vasOn_1","SOT_vasOn_2","SOT_vasOn_3","SOT_vasOff_1","SOT_vasOff_2","SOT_vasOff_3","SOT_iti","predResp","predRT","predAcc","stim","targetT_1","targetT_2","targetT_3","targetT_4","targetT_5","vasYN","vasResp_1","vasResp_2","vasResp_3","vasRT_1","vasRT_2","vasRT_3","jitterDuration","stimDuration","itiDuration","trialDuration","trialValidity_1","trialValidity_2","trialValidity_3","trialValidity_4","trialSuccess","trial","condition","block_type","cue","trial_type","desired_prob","actual_prob","block_volatility","outcome","cue_prediction","blockwise_trial","blockNumber","location","expected","mu1","mu2","mu3","sa1","sa2","sa3","mu1hat","mu2hat","mu3hat","sa1hat","sa2hat","sa3hat","weight_v_1","weight_v_2","weight_v_3","weight_w_1","weight_w_2","volatility_pe1","volatility_pe2","volatility_pe3","update_ud_1","update_ud_2","update_ud_3","pweights_on_pe1","pweights_on_pe2","pweights_on_pe3","pwpe1","pwpe2","pwpe3","learn_rate1","learn_rate2","learn_rate3","burnbeta","coldbeta","warmbeta","u","predResp2"
"21",10731,1,2,1,263.269299700041,263.966295500053,263.319271500106,263.94967370003,264.117221900029,264.488222400076,266.236719700042,271.345963600092,NA,NA,NA,NA,NA,NA,271.362704100087,"cold",0.371000500046648,"Right","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.116461272130848,5.10924390004948,1.73425319144579,9.82765759149177,1,0,0,0,1,21,2,3,"high-tone",1,0.82,0.821428571,0,0,1,20,1,2,"E",1,1.4261,1,0,0.78475,1.0521,0.77756,1.2515,1,0.17296,0.908,1.0521,NA,0.14365,0.0024788,NA,0.1582,0.22244,-0.10217,0,0.22244,0.17456,0,NA,0.78475,1.1587,NA,0.17456,-0.11838,0.1483,0.78475,0,NA,NA,NA,1,1
"22",10732,1,2,1,273.111708300072,273.811302100075,273.157794400002,273.778735500062,273.973867600085,274.304599000025,276.041264,281.157796000014,NA,NA,NA,NA,NA,NA,281.174418300041,"warm",0.330731399939395,"Right","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.142173889705582,5.11653200001456,1.21950881319288,9.28221881316211,1,0,0,0,1,22,1,3,"low-tone",1,0.82,0.821428571,0,1,1,21,1,2,"E",1,1.5831,1,0,0.81083,1.0545,0.80629,1.4261,1,0.15619,0.9284,1.0545,NA,0.14365,0.0024788,NA,0.15472,0.19371,-0.10007,0,0.19371,0.15707,0,NA,0.81083,1.1359,NA,0.15707,-0.11366,0.13713,0.81083,0,NA,NA,NA,1,1
"23",10733,1,2,1,282.408284300007,283.088899300084,282.452459400054,283.072463800083,283.251543400111,283.424515800085,285.175051200087,290.28132780001,NA,NA,NA,NA,NA,NA,290.319801200065,"warm",0.172972399974242,"Right","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.143090688095471,5.10627659992315,1.37845072736492,9.28996762742282,1,0,0,0,1,23,1,3,"low-tone",1,0.82,0.821428571,0,1,1,22,1,2,"E",1,1.7264,1,0,0.84102,1.057,0.82965,1.5831,1,0.14133,0.95447,1.057,NA,0.14365,0.0024788,NA,0.1505,0.17035,-0.097358,0,0.17035,0.14327,0,NA,0.84102,1.1074,NA,0.14327,-0.10782,0.1278,0.84102,0,NA,NA,NA,1,1
"24",10734,1,2,1,291.712243200047,292.43385650008,291.769851400051,292.417060900014,292.617345400038,292.704002000042,294.454986200086,299.563645000104,NA,NA,NA,NA,NA,NA,299.580238400027,"warm",0.0866566000040621,"Right","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.150401512553432,5.10865880001802,1.48009001612894,9.34808521610915,1,0,0,0,1,24,1,3,"low-tone",1,0.82,0.821428571,0,1,1,23,1,2,"E",1,1.8585,1,0,0.87427,1.0595,0.84895,1.7264,1,0.12823,0.98466,1.0595,NA,0.14365,0.0024788,NA,0.14588,0.15105,-0.0944,0,0.15105,0.13206,0,NA,0.87427,1.076,NA,0.13206,-0.10157,0.11985,0.87427,0,NA,NA,NA,1,1
"25",10735,1,2,1,301.074820900103,301.795619900106,301.131969200098,301.758138500038,301.928923900006,302.368260400021,304.114631600096,309.22454700002,309.224829900078,311.589593900018,314.809745300096,311.589198800037,314.809090800001,317.080957000027,317.106840800028,"cold",0.439336500014178,"TGI","TGI",38,22,38,22,38,1,10.5034722222222,18.1423611111111,1.5625,2.21111799997743,3.01441269996576,2.18914519995451,0.101732091141329,5.10991539992392,1.34382760481683,17.375847504742,1,1,1,1,1,25,7,3,"high-tone",3,0.82,0.821428571,0,2,1,1002,1,2,"TGI",0.36667,1.4049,1,0,0.90985,1.062,0.86512,1.8585,1,0.11669,1.0179,1.062,NA,0.14365,0.0024788,NA,0.14112,-0.49845,0.095884,0,-0.49845,-0.45351,0,NA,0.90985,1.0433,NA,-0.45351,0.10003,0.14245,0.90985,0,0.015625,0.105034722222222,0.181423611111111,0.366666666666666,1
"26",10736,1,2,1,318.464787900099,319.23618430004,318.521707100095,319.203654100071,319.419329600059,320.52807390003,322.289508400019,327.397548100096,327.397873200011,329.843622400076,331.10012670001,329.843235100037,331.099694900098,332.312503600027,335.340227700071,"warm",1.10874429997057,"Wrong","cold",32,22,22,32,32,1,3.90625,0,0,2.29417939996347,1.14659979997668,1.05758050002623,0.16875402357489,5.10803970007692,1.0508080968514,17.9262478968242,1,1,1,1,1,26,3,3,"low-tone",2,0.82,0.821428571,0,0,1,24,1,2,"UE",0,0.67987,1,0,0.90299,1.0644,0.80297,1.4049,1,0.15821,1.0535,1.0644,NA,0.14365,0.0024788,NA,0.13635,-0.80297,0.35617,0,-0.80297,-0.72507,0,NA,0.90299,1.0104,NA,-0.72507,0.35987,0.20982,0.90299,0,0,0.0390625,0,0,1
"27",10737,1,2,1,336.404921500012,337.175613100058,336.462709200103,337.158885800047,337.344504600042,338.864282399998,340.610982200014,345.721502700006,345.721789100091,347.550420400104,348.700753400102,347.549944100087,348.700369400089,349.626618300099,349.636801700108,"cold",1.5197777999565,"Right","cold",32,32,32,22,22,1,1.64930555555556,0.520833333333333,0,1.7139214000199,1.03000919998158,0.797181300004013,0.15498589554678,5.11052049999125,1.13667375783751,14.368553957933,1,1,1,1,1,27,3,3,"low-tone",2,0.82,0.821428571,0,0,1,25,1,3,"UE",0,0.11676,1,0,0.84843,1.0669,0.66371,0.67987,1,0.2232,1.0466,1.0669,NA,0.14365,0.0024788,NA,0.13725,-0.66371,0.1136,0,-0.66371,-0.56311,0,NA,0.84843,1.0194,NA,-0.56311,0.1158,0.25428,0.84843,0,0,0.0164930555555556,0.00520833333333333,0,0
"28",10738,1,2,1,350.789081200026,351.550661300076,350.839058100013,351.534182400093,351.751061100047,353.272459300002,355.019890600001,360.146816200111,NA,NA,NA,NA,NA,NA,360.163101600017,"warm",1.521398199955,"Wrong","cold",32,32,22,22,32,0,NA,NA,NA,NA,NA,NA,0.174947858953176,5.12692560011055,1.18862206020011,10.5626424601915,1,0,0,0,1,28,2,3,"high-tone",1,0.82,0.821428571,0,0,1,26,1,3,"E",1,0.4913,1,0,0.79546,1.0694,0.52916,0.11676,1,0.24915,0.99208,1.0694,NA,0.14365,0.0024788,NA,0.14479,0.47084,-0.056791,0,0.47084,0.37454,0,NA,0.79546,1.0779,NA,0.37454,-0.061217,0.24041,0.79546,0,NA,NA,NA,1,0
"29",10739,1,2,1,361.36574690009,362.06176750001,361.416209800052,362.026556900004,362.245541900047,363.224109600065,364.998107900028,370.107573800022,NA,NA,NA,NA,NA,NA,370.124219200108,"cold",0.978567700018175,"Right","cold",32,22,22,32,32,0,NA,NA,NA,NA,NA,NA,0.146704884388644,5.10946589999367,1.66148712659272,10.4199594266109,1,0,0,0,1,29,2,3,"high-tone",1,0.82,0.821428571,0,0,1,27,1,3,"E",1,0.78321,1,0,0.76903,1.0719,0.62041,0.4913,1,0.2355,0.9391,1.0719,NA,0.14365,0.0024788,NA,0.15296,0.37959,-0.090368,0,0.37959,0.29191,0,NA,0.76903,1.1414,NA,0.29191,-0.10314,0.21031,0.76903,0,NA,NA,NA,1,1
"30",10740,1,2,1,371.799717500107,372.489140200079,371.858366300003,372.472385100089,372.723068100051,375.72323480004,375.959071899997,381.064472900005,381.06475800008,382.756211700034,383.82472620008,382.755675900029,383.82429940009,384.642572800047,384.670363000012,"NaN",3.00016669998877,"Wrong","cold",32,32,32,22,22,1,0,0,6.85763888888889,1.58095610002056,0.975032399990596,0.74049080000259,0.19836994766605,5.10540100000799,1.32287444286381,14.1935199427684,0,1,1,1,0,30,2,3,"high-tone",1,0.82,0.821428571,0,0,1,28,1,3,"E",1,1.0224,1,0,0.76281,1.0744,0.68637,0.78321,1,0.21527,0.91267,1.0744,NA,0.14365,0.0024788,NA,0.15739,0.31363,-0.10149,0,0.31363,0.23924,0,NA,0.76281,1.1772,NA,0.23924,-0.11948,0.18551,0.76281,0,0.0685763888888889,0,0,1,NA
"31",10741,1,2,1,386.007514500059,386.814234800055,386.068131100037,386.780353700044,387.000107700005,389.439883100102,391.18401680002,396.292614500038,NA,NA,NA,NA,NA,NA,396.326333200093,"cold",2.43977540009655,"Right","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.173687162102958,5.10859770001844,1.27023049277848,11.5890491928127,1,0,0,0,1,31,2,3,"high-tone",1,0.82,0.821428571,0,0,1,29,1,3,"E",1,1.2263,1,0,0.77055,1.0768,0.73545,1.0224,1,0.19456,0.90645,1.0768,NA,0.14365,0.0024788,NA,0.15847,0.26455,-0.10408,0,0.26455,0.20385,0,NA,0.77055,1.188,NA,0.20385,-0.12364,0.1663,0.77055,0,NA,NA,NA,1,1
"32",10742,1,2,1,397.612304500071,398.325146900024,397.661784900003,398.29037870001,398.475168300094,399.376327100093,401.144906200003,406.271097300109,NA,NA,NA,NA,NA,NA,406.287613700028,"cold",0.901158799999394,"Right","cold",32,32,32,22,22,0,NA,NA,NA,NA,NA,NA,0.116357096929169,5.12619110010564,1.14590343943474,9.82121263939098,1,0,0,0,1,32,2,3,"high-tone",1,0.82,0.821428571,0,0,1,30,1,3,"E",1,1.405,1,0,0.78788,1.0793,0.77317,1.2263,1,0.17538,0.9142,1.0793,NA,0.14365,0.0024788,NA,0.15713,0.22683,-0.10324,0,0.22683,0.17871,0,NA,0.78788,1.1806,NA,0.17871,-0.12189,0.15129,0.78788,0,NA,NA,NA,1,1
"33",10743,1,2,1,407.44723150006,408.152367200004,407.506364800036,408.136233200086,408.369238300016,410.296143600019,412.07101230009,417.18085600005,NA,NA,NA,NA,NA,NA,417.197947300039,"cold",1.92690530000255,"Right","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.18046169203017,5.10984369996004,1.33450869813074,11.0852244981097,1,0,0,0,1,33,2,3,"high-tone",1,0.82,0.821428571,0,0,1,31,1,3,"E",1,1.565,1,0,0.81188,1.0818,0.80298,1.405,1,0.1582,0.93152,1.0818,NA,0.14365,0.0024788,NA,0.1542,0.19702,-0.10098,0,0.19702,0.15996,0,NA,0.81188,1.1613,NA,0.15996,-0.11726,0.13929,0.81188,0,NA,NA,NA,1,1
"34",10744,1,2,1,418.547344300081,419.230098400032,418.600047300104,419.212845600094,419.3794774001,420.368380600004,422.096710700076,427.205031800084,427.205309300101,428.547496000072,430.053502100054,428.547165199998,430.053105500061,430.899492199998,430.926361600053,"cold",0.988903199904598,"TGI","TGI",38,22,38,22,38,1,0,8.33333333333333,0,1.24819250009023,1.44300810003188,0.71858660003636,0.12412331174052,5.10832110000774,1.65509230935471,14.0341096093272,1,1,1,1,1,34,7,3,"high-tone",3,0.82,0.821428571,0,2,1,1003,1,3,"TGI",0,0.86971,1,0,0.84064,1.0843,0.82707,1.565,1,0.14303,0.95552,1.0843,NA,0.14365,0.0024788,NA,0.15033,-0.82707,0.38565,0,-0.82707,-0.69526,0,NA,0.84064,1.1347,NA,-0.69526,0.43762,0.17367,0.84064,0,0,0,0.0833333333333333,0,1
"35",10745,1,2,1,432.596776699997,433.371497200103,432.659216900007,433.339815100073,433.502456000075,435.16777150007,436.92412370001,442.050438100006,NA,NA,NA,NA,NA,NA,442.067329700105,"warm",1.6653154999949,"Right","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.116746408453744,5.12631439999677,1.11787879386163,10.58843179397,1,0,0,0,1,35,1,3,"low-tone",1,0.82,0.821428571,0,1,1,32,1,3,"E",1,1.111,1,0,0.81694,1.0868,0.70469,0.86971,1,0.2081,0.98428,1.0868,NA,0.14365,0.0024788,NA,0.14594,0.29531,-0.11088,0,0.29531,0.24126,0,NA,0.81694,1.1041,NA,0.24126,-0.12242,0.19227,0.81694,0,NA,NA,NA,1,1
"36",10746,1,2,1,443.199592799996,443.91614960006,443.253994400031,443.88459390006,444.063647800009,445.304179200088,447.051264300011,452.162269100081,NA,NA,NA,NA,NA,NA,452.178613300086,"warm",1.24053140007891,"Right","warm",38,38,38,32,32,0,NA,NA,NA,NA,NA,NA,0.128223023884047,5.11100480007008,1.55550791765499,10.534528417745,1,0,0,0,1,36,1,3,"low-tone",1,0.82,0.821428571,0,1,1,33,1,3,"E",1,1.3128,1,0,0.81475,1.0892,0.75231,1.111,1,0.18634,0.96059,1.0892,NA,0.14365,0.0024788,NA,0.14954,0.24769,-0.10942,0,0.24769,0.20181,0,NA,0.81475,1.1339,NA,0.20181,-0.12408,0.16822,0.81475,0,NA,NA,NA,1,1
"37",10747,1,2,1,453.748646800057,454.459675600054,453.7971349,454.427681400091,454.610737100011,456.559735600022,458.328878000029,463.438475900097,463.438774100039,467.802358700079,469.681351900101,467.801969400025,469.680695200106,471.437262400053,471.447993000038,"warm",1.94899850001093,"Right","warm",38,38,38,32,32,1,3.21180555555556,9.72222222222222,0.954861111111111,4.25876989995595,1.74591569998302,1.66736950003542,0.116510804176751,5.10959790006746,1.09666656704341,18.7960127670243,1,1,1,1,1,37,1,3,"low-tone",1,0.82,0.821428571,0,1,1,34,1,3,"E",1,1.4879,1,0,0.82612,1.0917,0.78798,1.3128,1,0.16707,0.9584,1.0917,NA,0.14365,0.0024788,NA,0.14988,0.21202,-0.10601,0,0.21202,0.17516,0,NA,0.82612,1.1391,NA,0.17516,-0.12075,0.15084,0.82612,0,0.00954861111111111,0.0321180555555556,0.0972222222222222,1,1
"38",10748,1,2,1,472.55917100003,473.316059000092,472.620717300102,473.299395400099,473.448403800023,474.136013600044,475.885499900091,480.991277700057,480.991632800084,483.707515700022,486.652325800038,483.707122400054,486.652002500021,487.85718130006,490.886433300097,"cold",0.687609800021164,"Right","cold",32,32,32,22,22,1,3.90625,0,0,2.61457740003243,2.84648069995455,1.10445960005745,0.118787449327395,5.10577779996675,1.72847152474417,20.0557338248108,1,1,1,1,1,38,2,3,"high-tone",1,0.82,0.821428571,0,0,1,35,1,3,"E",1,1.6439,1,0,0.8464,1.0942,0.81577,1.4879,1,0.15029,0.96977,1.0942,NA,0.14365,0.0024788,NA,0.14812,0.18423,-0.10213,0,0.18423,0.15594,0,NA,0.8464,1.1283,NA,0.15594,-0.11524,0.13766,0.8464,0,0,0.0390625,0,1,1
"39",10749,1,2,1,492.630605600076,493.40507670003,492.685193500016,493.36998450011,493.5672853,495.656086200033,497.423217900097,502.533362800023,502.533647400094,504.121742100106,506.523366700043,504.121404200094,506.522978100111,507.529444900109,507.549835200072,"warm",2.08880090003368,"Right","warm",38,38,38,32,32,1,0,8.76736111111111,0,1.53078879998066,2.3212072000606,0.922459100023843,0.147883006001945,5.11014489992522,1.86507238288272,16.7843019828792,1,1,1,1,1,39,1,3,"low-tone",1,0.82,0.821428571,0,1,1,36,1,1,"E",1,1.7852,1,0,0.87278,1.0967,0.83806,1.6439,1,0.13572,0.99005,1.0967,NA,0.14365,0.0024788,NA,0.14509,0.16194,-0.098272,0,0.16194,0.14134,0,NA,0.87278,1.1077,NA,0.14134,-0.10886,0.12723,0.87278,0,0,0,0.0876736111111111,1,1
"40",10750,1,2,1,509.428973000031,510.195769500104,509.482877400005,510.178677700111,510.413026600028,512.248178400099,513.981455200003,519.090987500036,NA,NA,NA,NA,NA,NA,519.10820570006,"warm",1.83515180007089,"Wrong","cold",22,22,32,32,32,0,NA,NA,NA,NA,NA,NA,0.18892884327038,5.10953230003361,1.24475929477842,10.9239919948078,1,0,0,0,1,40,2,3,"high-tone",1,0.82,0.821428571,0,0,1,37,1,1,"E",1,1.915,1,0,0.90345,1.0992,0.85634,1.7852,1,0.12302,1.0164,1.0992,NA,0.14365,0.0024788,NA,0.14132,0.14366,-0.094572,0,0.14366,0.12979,0,NA,0.90345,1.0814,NA,0.12979,-0.10227,0.11868,0.90345,0,NA,NA,NA,1,0
"41",10751,1,2,1,520.367294900003,521.106014400022,520.427340400056,521.089555000071,521.239124500076,521.832305000047,523.57536960009,528.686297900043,528.686588900047,531.514827300096,534.6301196001,531.514430800104,534.629464199999,535.954460600042,535.96490380005,"cold",0.593180499970913,"Wrong","warm",38,38,38,32,32,1,6.42361111111111,8.24652777777778,0,2.69416600000113,3.01253549999092,1.23392819997389,0.103911380073014,5.11092829995323,1.31545063946629,16.9130595395132,1,1,1,1,1,41,1,3,"low-tone",1,0.82,0.821428571,0,1,1,38,1,1,"E",1,2.0354,1,0,0.93725,1.1016,0.87158,1.915,1,0.11193,1.0471,1.1016,NA,0.14365,0.0024788,NA,0.13718,0.12842,-0.09107,0,0.12842,0.12036,0,NA,0.93725,1.0521,NA,0.12036,-0.095813,0.11148,0.93725,0,0,0.0642361111111111,0.0824652777777778,1,0
"42",10752,1,2,1,537.29438430001,538.063087300048,537.349746000022,538.046380500076,538.26351040008,540.728168700007,542.482040900039,547.591065000044,NA,NA,NA,NA,NA,NA,547.607952500111,"warm",2.46465829992667,"Wrong","cold",32,32,22,22,32,0,NA,NA,NA,NA,NA,NA,0.180683566088362,5.10902410000563,1.81313995792342,12.1267081580246,1,0,0,0,1,42,2,3,"high-tone",1,0.82,0.821428571,0,0,1,39,1,1,"E",1,2.1478,1,0,0.97338,1.1041,0.88446,2.0354,1,0.10219,1.0809,1.1041,NA,0.14365,0.0024788,NA,0.13289,0.11554,-0.087769,0,0.11554,0.11246,0,NA,0.97338,1.0215,NA,0.11246,-0.089653,0.10528,0.97338,0,NA,NA,NA,1,0
"43",10753,1,2,1,549.436295000021,550.139842700097,549.49409250007,550.123081900063,550.323381600087,552.62393640005,554.390224100091,559.485369300004,NA,NA,NA,NA,NA,NA,559.518704800052,"warm",2.30055479996372,"Right","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.151362279016181,5.09514519991353,1.15713953456839,11.2395493345987,1,0,0,0,1,43,1,3,"low-tone",1,0.82,0.821428571,0,1,1,40,1,1,"E",1,2.2535,1,0,1.0113,1.1066,0.89547,2.1478,1,0.093607,1.117,1.1066,NA,0.14365,0.0024788,NA,0.1286,0.10453,-0.084659,0,0.10453,0.10571,0,NA,1.0113,0.99065,NA,0.10571,-0.083868,0.099848,1.0113,0,NA,NA,NA,1,1
"44",10754,1,2,1,560.690141900093,561.416846800013,560.753185400041,561.381658000057,561.597928100033,563.024278500001,564.769855800085,569.878896200098,569.8792481001,571.922893600073,574.962858300074,571.922556600068,574.962473100051,576.849600900081,576.859899500036,"cold",1.42635039996821,"Right","cold",32,22,22,32,32,1,0,3.21180555555556,0.520833333333333,1.92612920003012,2.91845570004079,1.77494409994688,0.161828361304851,5.10904040001333,1.17419127070639,17.3439488706488,1,1,1,1,1,44,2,3,"high-tone",1,0.82,0.821428571,0,0,1,41,1,1,"E",1,2.3534,1,0,1.0506,1.1091,0.90496,2.2535,1,0.086011,1.1549,1.1091,NA,0.14365,0.0024788,NA,0.12438,0.095045,-0.081728,0,0.095045,0.099851,0,NA,1.0506,0.96029,NA,0.099851,-0.078483,0.095026,1.0506,0,0.00520833333333333,0,0.0321180555555556,1,1
"45",10755,1,2,1,578.049514300073,578.823919700109,578.111317400006,578.807469699997,579.023763700039,580.904206300038,582.65998310002,587.768959000008,587.769242400071,589.489607400028,590.780556100071,589.489240000024,590.779892900027,592.488221400068,592.500128700049,"cold",1.88044259999879,"Right","cold",32,32,22,22,32,1,0,6.68402777777778,6.77083333333333,1.59839860000648,1.21066139999311,1.59783410001546,0.180195022153254,5.10897589998785,1.6239584720654,16.0745728720406,1,1,1,1,1,45,2,3,"high-tone",1,0.82,0.821428571,0,0,1,42,1,1,"E",1,2.4481,1,0,1.0909,1.1115,0.9132,2.3534,1,0.079263,1.1942,1.1115,NA,0.14365,0.0024788,NA,0.12028,0.086797,-0.078964,0,0.086797,0.094691,0,NA,1.0909,0.93077,NA,0.094691,-0.073498,0.090698,1.0909,0,0.0677083333333333,0,0.0668402777777778,1,1
"46",10756,1,2,1,594.143304600031,594.91457890009,594.200689900084,594.880892400048,595.112323900103,597.455884400057,599.199782500044,604.307107800036,NA,NA,NA,NA,NA,NA,604.344258200028,"cold",2.34356049995404,"Wrong","warm",32,32,38,38,38,0,NA,NA,NA,NA,NA,NA,0.183848325769502,5.10732529999223,1.70876356928408,11.9097171692809,1,0,0,0,1,46,1,3,"low-tone",1,0.82,0.821428571,0,1,1,43,1,1,"E",1,2.5382,1,0,1.1322,1.114,0.92042,2.4481,1,0.073246,1.2346,1.114,NA,0.14365,0.0024788,NA,0.11635,0.079579,-0.076355,0,0.079579,0.0901,0,NA,1.1322,0.90234,NA,0.0901,-0.068898,0.086781,1.1322,0,NA,NA,NA,1,0
"47",10757,1,2,1,606.068529100041,606.791805200046,606.128614600049,606.755077000009,606.958606900065,609.400938000064,611.136648700107,616.253345100093,616.253622899996,618.474758099997,619.851374100079,618.474376800004,619.850778100081,621.052564900019,624.080113500007,"cold",2.44233109999914,"Right","cold",22,22,32,32,32,1,9.54861111111111,3.64583333333333,1.04166666666667,2.11037979996763,1.27548179996666,1.07725960004609,0.134086004368579,5.11669639998581,1.39093897090133,19.4025233708679,1,1,1,1,1,47,3,3,"low-tone",2,0.82,0.821428571,0,0,1,44,1,1,"UE",0,1.45,1,0,1.1742,1.1165,0.92678,2.5382,1,0.067863,1.2759,1.1165,NA,0.14365,0.0024788,NA,0.11259,-0.92678,0.84848,0,-0.92678,-1.0882,0,NA,1.1742,0.8751,NA,-1.0882,0.7425,0.14418,1.1742,0,0.0104166666666667,0.0954861111111111,0.0364583333333333,0,0
"48",10758,1,2,1,625.48619090009,626.263737900066,625.550265800091,626.247140000109,626.394475500099,628.311866100063,630.081290200003,635.192347900011,635.192639200017,636.53950850002,638.427379700006,636.539135100087,638.426819600048,639.37259620009,639.393474300043,"warm",1.91739059996326,"Wrong","cold",22,22,32,32,32,1,4.25347222222222,5.90277777777778,0,1.23178259993438,1.7627947999863,0.811597399995662,0.117427474561073,5.11105770000722,1.09345201595387,15.0007354159064,1,1,1,1,1,48,3,3,"low-tone",2,0.82,0.821428571,0,0,1,45,1,2,"UE",0,0.56252,1,0,1.0956,1.119,0.80999,1.45,1,0.1539,1.3178,1.119,NA,0.14365,0.0024788,NA,0.109,-0.80999,0.429,0,-0.80999,-0.88745,0,NA,1.0956,0.84911,NA,-0.88745,0.36426,0.2715,1.0956,0,0,0.0425347222222222,0.0590277777777778,0,1
"49",10759,1,2,1,640.502009200049,641.305986100109,640.560011800029,641.270669300109,641.501491100062,643.735513300053,645.504789600032,650.602998999995,650.603294200031,651.56967170001,652.745700500091,651.569299100083,652.745322200004,654.274789600051,654.301133200061,"cold",2.23402219999116,"Wrong","warm",32,38,38,38,32,1,9.20138888888889,2.69097222222222,2.34375,0.858415800030343,1.04158269998152,1.40211930009536,0.181477609167973,5.0982093999628,1.97692756002865,15.7760515600406,1,1,1,1,1,49,4,3,"high-tone",2,0.82,0.821428571,0,1,1,46,1,2,"UE",0,-0.051103,1,0,0.96325,1.1215,0.63704,0.56252,1,0.23122,1.2393,1.1215,NA,0.14365,0.0024788,NA,0.11591,-0.63704,0.081115,0,-0.63704,-0.61363,0,NA,0.96325,0.90494,NA,-0.61363,0.073404,0.30747,0.96325,0,0.0234375,0.0920138888888889,0.0269097222222222,0,1
